User,Created_at,Tweet
@dailynation,2019-04-11 21:20:00,Chris Karan blames police for Ugenya loss https://t.co/EDpq1sy13Q
@dailynation,2019-04-11 21:10:00,Sudan security agency frees political detainees https://t.co/64HgUrdFbv
@dailynation,2019-04-11 21:00:00,"Poverty, drugs bog down Lamu County https://t.co/PR7P0WR2rS"
@dailynation,2019-04-11 20:50:00,Pastoralist zone abattoirs to get Sh800m W. Bank facelift https://t.co/4MWR3ZJy9c
@dailynation,2019-04-11 20:40:00,The Orange Democratic Movement has hit back at DP Ruto on his claims that party leader Raila Odinga sought a politi… https://t.co/xGnW6AQ8E3
@dailynation,2019-04-11 20:30:00,Vaccinations begin after anthrax kills buffaloes https://t.co/EA7e2yrXOE
@dailynation,2019-04-11 20:20:00,Jubilee MPs call for urgent group meeting https://t.co/qOS5UnWj5K
@dailynation,2019-04-11 20:10:00,MUTEGI: Magoha must now shelve media theatrics and bring real change https://t.co/HLjgZyMXYY
@dailynation,2019-04-11 20:00:00,OMONDI: Kick out these lousy Gor Mahia officials https://t.co/jpY8bmZwe6
@dailynation,2019-04-11 19:50:00,POPOOLA: March towards no death penalty slow but steady https://t.co/G7YDuTfs2R
@dailynation,2019-04-11 19:40:00,"Sudan Soldiers raid Bashir's ruling party offices, witnesses say https://t.co/t80ZG5f3Vm"
@dailynation,2019-04-11 19:30:00,India: facts and figures of the biggest election in history https://t.co/DlOW652XZI
@dailynation,2019-04-11 19:20:00,"Alaa Salah, the 'Nubian queen' who stood against Omar al-Bashir https://t.co/Z1z5Fz5nsH #Sudan"
@dailynation,2019-04-11 19:10:00,Man hacks step-son to death in birth certificate row with wife https://t.co/o5IhSZlcuQ
@dailynation,2019-04-11 19:00:00,Zuma denies he has Sh3bn of Gaddafi's cash https://t.co/LlhC9nGsc1
@dailynation,2019-04-11 18:50:00,HASSAN OMAR AL-BASHIR FALLS AT LAST - VIDEO https://t.co/RYX4YYpJTh
@dailynation,2019-04-11 18:40:00,Viral 'Nubian queen' rally leader says women key to Sudan protests https://t.co/Z1z5Fz5nsH
@dailynation,2019-04-11 18:30:00,EDITORIAL: Bitter lesson for dictators https://t.co/fOAFzJefUS
@dailynation,2019-04-11 18:20:00,Kind act earns ex-civil servant jail term https://t.co/AqQLfcQs12
@dailynation,2019-04-11 18:10:00,Delayed Uchumi results test investor confidence https://t.co/FLdcpzaprJ
@dailynation,2019-04-11 18:00:01,Kakenya Ntaiya sets up school to nurture leaders https://t.co/q9h68NYCEX
@dailynation,2019-04-11 17:50:00,Consumers’ pain as price of unga rises on maize shortage https://t.co/ddp8hsSTEc
@dailynation,2019-04-11 17:30:00,List of students killed in the prime of their lives https://t.co/9KPw3sYWgA
@dailynation,2019-04-11 17:20:01,"As drought persists, a million Kenyans urgently need food aid https://t.co/7MYaDnKf0G"
@dailynation,2019-04-11 17:19:38,Coup 'not appropriate response' to Sudan's challenges: AU https://t.co/ZoI7zi492t https://t.co/4VWUhSIBuJ
@dailynation,2019-04-11 17:18:07,The Wiper Democratic Movement Thursday rebuked ODM for ‘undermining’ sister parties in the National Super Alliance… https://t.co/Nf4MMTYx5S
@dailynation,2019-04-11 17:10:00,THANG'WA: On food security we must put our money where our mouths are https://t.co/B7qTWzpqBl
@dailynation,2019-04-11 17:00:00,Mungatana arrested over Kilifi’s Sh51m loss https://t.co/FnatvtZl4v
@dailynation,2019-04-11 16:55:16,RT @NationBreaking: AFRICAN UNION says coup not appropriate response to challenges in Sudan as UN chief says democratic aspirations of Suda…
@dailynation,2019-04-11 16:50:01,Naftali Kinuthia killed Ivy Wangechi due to rejection: police https://t.co/u33LDuckv8 #RipIvy
@dailynation,2019-04-11 16:40:00,"7,900 city clinics operating illegally: report https://t.co/Y2WNQbNCkT"
@dailynation,2019-04-11 16:30:00,Constituencies seem to have become new avenues for looting as funds allocated from the national government for deve… https://t.co/GbUTGL5xCw
@dailynation,2019-04-11 16:20:00,Senate committee wants Sonko to explain leadership style https://t.co/0Ls58mfvAL
@dailynation,2019-04-11 16:10:00,Another woman murdered in Nakuru https://t.co/cKx0gCauvH
@dailynation,2019-04-11 16:00:01,JUST BRENDA: My girlfriend's secret chatting bothers me https://t.co/mlxEbPxLiV https://t.co/PNpAmFCL3y
@dailynation,2019-04-11 15:50:00,Meet Alice Taabu who taught Kenyans how to cook https://t.co/eRxLsC4joL
@dailynation,2019-04-11 15:44:55,"RT @Nation_Sport: Tusker sink KCB, Nzoia edge Vihiga https://t.co/RkfPg1X7CL https://t.co/zj1ngh8HZn"
@dailynation,2019-04-11 15:43:09,RT @DN_Football: Lukaku calls for Man United 'arrogance' at Camp Nou https://t.co/FYTGlsLTeO https://t.co/vyuvgdd9nv
@dailynation,2019-04-11 15:40:36,Ivy Wangechi's body moved from Eldoret  https://t.co/bpYwDnRAqY #RipIvy https://t.co/W21RltWMCD
@dailynation,2019-04-11 15:40:00,The 'Nubian queen' who stood against Bashir https://t.co/Z1z5Fz5nsH https://t.co/Z2AHGJeQyh
@dailynation,2019-04-11 15:30:00,Is the saturated fat in chocolate as bad as the fat in meat? https://t.co/OarIgHMBgP https://t.co/Pyn0lsHDj1
@KTNKenya,2019-04-12 16:09:39,You ready for #KTNICANSING finale? https://t.co/2OhX3tGDpE
@KTNKenya,2019-04-12 16:09:07,RT @KTNNewsKE: Naibu wa rais William Ruto amesisitiza umuhimu wa Kenya kukuza vipawa vya uigizaji. #DiraYaWiki https://t.co/ulbyQxzXuW
@KTNKenya,2019-04-12 16:08:43,#KTNICANSING finale underway https://t.co/hvODn6cGSm
@KTNKenya,2019-04-12 16:03:09,"Greedy football manager accused of swallowing players’ salaries
https://t.co/IZKI784Wpk"
@KTNKenya,2019-04-12 15:54:37,"RT @KTNNewsKE: Sababu inayofanya viongozi wengine wa kiimla kutoondoka ni kudanganywa na familia zao, wanaambiwa bado wanapendwa. Hawafikir…"
@KTNKenya,2019-04-12 15:35:20,"RT @KTNNewsKE: Ingawa Bashir ametoka, utawala wa kijeshi bado upo Sudan, hakuna awamu mpya ambayo imetokea sasa hivi. Wamesema wenyewe hawa…"
@KTNKenya,2019-04-12 15:26:33,"RT @KTNNewsKE: Ni rahisi kulaumu lakini mahali kama pale mpakani kuna changamoto ya kutoa ulinzi, hali ni ngumu. Hata ule ukuta unaojengwa…"
@KTNKenya,2019-04-12 15:15:01,RT @KTNNewsKE: Waziri wa Usalama wa Taifa Fred Matiang’i amezuri eneo la Kisumu kusajiliwa ili kupata Huduma Namba. Waziri huyo amesema nam…
@KTNKenya,2019-04-12 15:09:47,RT @KTNNewsKE: Madaktari wawili raia wa Cuba wametekwa nyara katika Kaunti ya Madera na washukiwa wa kundi la al-shabaab. Polisi wanasema w…
@KTNKenya,2019-04-12 14:46:54,"RT @KTNNewsKE: #ZilizalaViwanjani mada leo ni AFCON, tupe mchango wako. https://t.co/v5BNwXvHhd"
@KTNKenya,2019-04-12 14:33:42,"Another blow for Kenya as Ruto fails doping test
https://t.co/jc2X36hWdV"
@KTNKenya,2019-04-12 14:07:39,"You run a biashara, you stock it fully but the person in charge of selling doesn’t give you enough cash? Here is a… https://t.co/smG8fuhEmC"
@KTNKenya,2019-04-12 13:45:00,"Ready to cheer your favorite contestant on?
 
Reply with their name :-) 

#KTNICANSING https://t.co/847O8LfhCF"
@KTNKenya,2019-04-12 13:15:00,"Who will be driving home in the Ford Ecosport tonight?

Will it be Barr, Githaiga, Jay or Vee?

RT and comment with… https://t.co/YV8if6jgKP"
@KTNKenya,2019-04-12 12:58:06,"RT @StandardKenya: 17: The number of times Peninah Wangeci was stabbed by her husband.

https://t.co/aRXt9ttoDI"
@KTNKenya,2019-04-12 12:47:00,RT @StandardKenya: Woman fights for life after husband stabs her 17 times https://t.co/aRXt9ttoDI
@KTNKenya,2019-04-12 12:45:00,"Have you voted for your favorite contestant to give them a push before the judges final decision tonight?

SMS ""SIN… https://t.co/uHtjHaCCyM"
@KTNKenya,2019-04-12 12:38:29,"RT @KTNNewsKE: This week on the Trading Bell: We are speaking matters properties with Mwenda Thuranira, MySpace CEO.
#KTNBusiness https://t…"
@KTNKenya,2019-04-12 12:38:25,"RT @KTNNewsKE: Week in perspective: The Kenyan Shilling holds steady at 100.53 against the USD.
#KTNBusiness https://t.co/b7T6kOIhLE"
@KTNKenya,2019-04-12 12:27:24,RT @GameYetu: Here’s how Man United will finish in top 3 – Solskjaer https://t.co/BgiqOE9PPn
@KTNKenya,2019-04-12 12:15:00,"Come through, the doors are open and will close at 6pm.

Tonight we crown the top singer!

#KTNICANSING https://t.co/xGr8CVffCP"
@KTNKenya,2019-04-12 12:04:40,RT @KTNNewsKE: Tune in to #KTNBusiness at 3:00PM  with @AginaAby for a rundown of the biggest business stories of the week. https://t.co/r9…
@KTNKenya,2019-04-12 11:46:13,"RT @KTNNewsKE: International relief organizations have converged on the city of Biera, Mozambique to provide emergency help to people affec…"
@KTNKenya,2019-04-12 11:45:33,RT @KTNNewsKE: Police say suspected Somali Al shabaab jihadis have kidnapped two Cuban doctors and killed their police protection officer i…
@KTNKenya,2019-04-12 11:45:00,"Join us this evening from 6PM at the Nairobi Film Centre us we unveil the top singer of I Can Sing Season 2.

The e… https://t.co/ODZW9Og5Qs"
@KTNKenya,2019-04-12 11:38:07,"RT @GameYetu: Meet Mary Muthoni Kamau, Harun Nyakha’s stunning fiancée [Photos] https://t.co/kY67uWIYKV"
@KTNKenya,2019-04-12 11:25:54,RT @CathMwangi: D-Day! #KtnICanSing https://t.co/387wup8aLq
@KTNKenya,2019-04-12 11:25:00,Tune in to #KTNBusinessCoach with @iandennisnet on Monday from 7:30pm as he hosts Mercy Ndunge https://t.co/NN5jL0IpDg
@KTNKenya,2019-04-12 11:24:00,Tune in to #KTNBusinessCoach with @iandennisnet on Monday from 7:30pm as he hosts Mercy Ndunge https://t.co/THGASVvwAp
@KTNKenya,2019-04-12 11:15:00,"Is Chris Barr your favorite finalist?

Vote for him now and help him drive away with the Ford EcoSport worth 3.7 mi… https://t.co/ofEvdRinnm"
@KTNKenya,2019-04-12 11:02:01,Support your child’s spelling skills by registering them for Kenya National Spelling Bee. To register visit… https://t.co/AeOJ4uXNqo
@KTNKenya,2019-04-12 11:00:02,"How city slum youths are making extra cash in urban farming.

https://t.co/HvyVaAeh66"
@KTNKenya,2019-04-12 10:55:00,"Goons raid hospital and steal man's body in Migori

https://t.co/EemSaME66O"
@KTNKenya,2019-04-12 10:45:00,"Is Ivy Githaiga your favorite finalist?

Vote for her now and help her drive away with the Ford EcoSport worth 3.7… https://t.co/R1YwS4Rsl2"
@KTNKenya,2019-04-12 10:26:42,"Kakamega man burns self after quarrel with wife

https://t.co/QzhvqtCmE7"
@KTNKenya,2019-04-12 10:15:00,"Is Jose Jay your favorite finalist?

Vote for him now and help him drive away with the Ford EcoSport worth 3.7 mill… https://t.co/LFQPqO2mqD"
@KTNKenya,2019-04-12 10:06:30,"RT @StandardKenya: Declare rise in price of unga a national crisis.
https://t.co/MDx5hHDYG8"
@KTNKenya,2019-04-12 10:00:40,Welcome to #KTNNewsDesk for the latest news updates with @michaelggitonga https://t.co/gzNnHM3qcD
@KTNKenya,2019-04-12 09:55:10,"RT @UreportKe: Why Linus Kaikai gave wife his ATM card three weeks into dating
https://t.co/FzoTk8Kxn8 https://t.co/fM544hEfW7"
@KTNKenya,2019-04-12 09:52:57,RT @KTNNewsKE: Huenda idara ya wanyamapori nchini KWS ikaanza kugawana mapato ya mbuga ya wanyapori ya Tsavo na serikali ya kaunti ya Taita…
@KTNKenya,2019-04-12 09:51:27,RT @GameYetu: Paul Pogba – the problem child in Man United? https://t.co/zbsnXrIGJ6
@KTNKenya,2019-04-12 09:48:01,"Do you have a child in class 4,5,6,7 or 8? Register them for the Kenya National Spelling Bee championship by visiti… https://t.co/gIeztVFBpT"
@KTNKenya,2019-04-12 09:45:00,"Is Vee The One your favorite finalist?

Vote for him now and help him drive away with the Ford EcoSport worth 3.7 m… https://t.co/gRFhWNwKJB"
@KTNKenya,2019-04-12 09:44:01,Kenya National Spelling Bee is not only a learning opportunity but also a fun and rewarding experience for your chi… https://t.co/cb351OEbYK
@KTNKenya,2019-04-12 09:25:37,"RT @StandardKenya: Court orders Governor Waititu to process Tatu City plans.
https://t.co/CNeIhMe7b3"
@KTNKenya,2019-04-12 09:25:21,"RT @KTNNewsKE: Msemaji wa polisi Bwana Charles Owino atoa taarifa kuhusu utekajinyara wa madaktari wa Cuba huko Mandera.
#LeoMashinani http…"
@KTNKenya,2019-04-12 09:15:00,Chris Barr needs your votes by 6PM today to give him an edge before the judges decide on who wins the grand prize.… https://t.co/TnUREWOa3g
@KTNKenya,2019-04-12 08:57:49,"RT @StandardKenya: Hafla ya uzinduzi wa mahakama  ya rufaa mjini Mombasa inaendelea hivi sasa.
#LeoMashinani https://t.co/Ju5vw6RDtP"
@KTNKenya,2019-04-12 08:45:00,Ivy Githaiga needs your votes by 6PM today to give her an edge before the judges decide on who wins the grand prize… https://t.co/cfNdMg9hyG
@KTNKenya,2019-04-12 08:39:12,RT @KTNNewsKE: Jaji mkuu David Maraga anaongoza hafla ya uzinduzi wa mahakama  ya rufaa mjini Mombasa. Hafla hiyo inafanyika katika majengo…
@KTNKenya,2019-04-12 08:35:48,RT @GameYetu: ‘Receiver’: Kenyan volleyball girl booted for dating four men at the same time https://t.co/Tdcw4IVI2D
@KTNKenya,2019-04-12 08:15:00,"Jose Jay needs your votes by 6PM today to give him an edge before the judges decide on who wins the grand prize.

V… https://t.co/bBWtocdQJ0"
@KTNKenya,2019-04-12 08:14:05,"RT @GameYetu: Come on now, sports betting isn’t gambling https://t.co/jURR9F3599"
@KTNKenya,2019-04-12 07:53:50,"CJ David Maraga is today presiding over the official opening of the court of appeal in Mombasa
#KTNNewsCentre https://t.co/tjiZdCvCu9"
@KTNKenya,2019-04-12 07:52:38,"BREAKING NEWS: Gunmen abduct two Cuban doctors in Mandera.

https://t.co/HKY8JmRyaF"
@KTNKenya,2019-04-12 07:45:00,Vee The One needs your votes by 6PM today to give him an edge before the judges decide on who wins the grand prize.… https://t.co/aheG6POWU0
@KTNKenya,2019-04-12 07:39:23,RT @StandardKenya: Sudan Minister for Defence Awad Ibn Ouf sworn in as chief of new Military Council that takes over from ousted leader Oma…
@KTNKenya,2019-04-12 07:38:02,"33 Nigerians arrested in police operations for being in Nairobi illegally  

https://t.co/5BssXeOPTH"
@KTNKenya,2019-04-12 07:30:00,"Next on #KTNBusinessCoach @iandennisnet hosts Kate Gitonga of Kate Bakers.

Tune in on Monday from 7:30pm https://t.co/VlOruYuDGe"
@KTNKenya,2019-04-12 07:21:35,RT @GameYetu: K’ogalo legion of fans are not registered https://t.co/m3TJjvfSYh
@KTNKenya,2019-04-12 07:15:00,Your vote gives your favorite contestant an edge before the judges make the final decision on who walks away with t… https://t.co/5lJyHOp8I3
@KTNKenya,2019-04-12 06:54:07,"RT @StandardKenya: Sudanese woman in iconic protest,Alaa Salah, has gotten death threats since her image went viral.

https://t.co/hnzIIofM…"
@KTNKenya,2019-04-12 06:50:56,"BREAKING NEWS 

Two Cuban doctors have been abducted by suspected Al-Shabaab attackers in Mandera and their bodygua… https://t.co/edFZTYOX4K"
@KTNKenya,2019-04-12 06:47:41,"RT @UreportKe: I am sorry for comments I made about Ivy Wangechi — Homeboyz Radio presenter Didge
https://t.co/44faQtQOUt https://t.co/oR6J…"
@KTNKenya,2019-04-12 06:45:57,"Gikomba Fire Series
#KTNNewsCentre https://t.co/mEQv55h4U3"
@KTNKenya,2019-04-12 06:45:11,"Gikomba Fire Series
#KTNNewsCentre https://t.co/ZZsQBoSeqe"
@KTNKenya,2019-04-12 06:45:00,"Today is the day we crown the winner!

Join us at the Nairobi Film Centre from 6PM

You have till 6PM to send your… https://t.co/a6kMKGmpRl"
@KTNKenya,2019-04-12 06:44:55,"Gikomba Fire Series
#KTNNewsCentre https://t.co/hv0OUZdZGw"
@KTNKenya,2019-04-12 06:44:39,"Gikomba Fire Series
#KTNNewsCentre https://t.co/6FT7fnTGF1"
@KTNKenya,2019-04-12 06:44:23,"Gikomba Fire Series
#KTNNewsCentre https://t.co/Y20O1nLW8V"
@KTNKenya,2019-04-12 06:41:00,"Police officers in Dandora on the spot for shooting an inmate inside the cells 
#KTNNewsCentre https://t.co/9U6onrmYEm"
@KTNKenya,2019-04-12 06:35:02,RT @GameYetu: Shame: Some Gor Mahia players arrived at Kasarani on bodabodas https://t.co/lY11y4yr8A
@KTNKenya,2019-04-12 06:33:37,"Kwale county has been hit hard by the current drought leading to an acute water shortage in the area 
#KTNNewsCentre https://t.co/jOXybv0fl1"
@KTNKenya,2019-04-12 06:29:57,The body of slain medical student who was hacked to death by a man claiming to be her lover was handed over to the… https://t.co/7r9ciAAgGW
@KTNKenya,2019-04-12 06:25:42,"6 suspects among them former Garsen MP, Danson Mungatana and former top Kilifi County government officials have bee… https://t.co/c3a9TAm6qq"
@KTNKenya,2019-04-12 06:17:52,Sudan's president Omar al Bashir has been deposed from power by the armed forces and arrested following months of n… https://t.co/5ygxZU5T64
@KTNKenya,2019-04-12 06:15:00,"The day is here!
 
Who will drive away with the 3.7 million Ford Ecosport and also win a trip to Dubai?

YOU have t… https://t.co/ePljYXEAd6"
@KTNKenya,2019-04-12 06:09:57,"What is the solution to frequent Gikomba fires?
#KTNNewsCentre 
@GraceKuriaKE https://t.co/UM7ONcDMmQ"
@KTNKenya,2019-04-12 06:05:19,Welcome to #KTNNewsCentre for the latest news updates with @GraceKuriaKE https://t.co/gOsQf3vaTC
@KTNKenya,2019-04-12 05:57:50,"Celebrity of the Week: Nameless on his relationship with Wahu
#KTNMorningExpress https://t.co/y9YrgAKu1c"
@KTNKenya,2019-04-12 05:48:01,"Celebrity of the Week: Nameless on his journey
#KTNMorningExpress https://t.co/0gFVKL8eAw"
@KTNKenya,2019-04-12 05:41:00,Shame: Some Gor Mahia players arrived at Kasarani on bodabodas https://t.co/LcN5qjnwPK
@KTNKenya,2019-04-12 05:27:48,"Suspect: 'My Sh2 billion not fake, give it back' 

https://t.co/FR218Opamm"
@KTNKenya,2019-04-12 05:03:17,@AderaBetty : Mental health has been neglected for years. If it were up to me I'd make it a national disaster so it… https://t.co/5pzzudslX4
@KTNKenya,2019-04-12 04:49:07,"What does the deposition of Sudan's Al Bashir and Algeria's Bouteflika mean for Africa? 
#KTNMorningExpress… https://t.co/eE6aSTf4uh"
@KTNKenya,2019-04-12 04:47:09,"@AderaBetty : As #MsPresident  I would first unite the country, at the moment Kenya is in pieces 
#KTNMorningExpress https://t.co/twCIHQfXsx"
@KTNKenya,2019-04-12 04:45:54,Week in Review: Politicians should stop politicking and ensure the government focuses on providing services for Ken… https://t.co/YoRFLOcTj5
@KTNKenya,2019-04-12 04:23:14,"@AderaBetty , KANU Women congress Nairobi representative: The back stops with the Jubilee government, the ruling pa… https://t.co/6cSaXZUct0"
@KTNKenya,2019-04-12 04:18:58,"Press Review: Danson Mungatana's woes 
#KTNMorningExpress https://t.co/8vf4Q4Yvaz"
@KTNKenya,2019-04-12 04:03:10,Press Review: The body of slain medical student who was hacked to death by a man claiming to be her lover was hande… https://t.co/EfdOgnM4Cs
@KTNKenya,2019-04-12 04:00:00,Pambazuko newspaper is a weekly publication that brings you news from coastal regions of Kenya. #GazetiRasmiLaPwani https://t.co/7q7bGhn62F
@KTNKenya,2019-04-12 04:00:00,"Grab a copy of Mt Kenya Star and stay informed of what is happening in central Kenya regions. 

#MtKenyaStar https://t.co/DaJ9jxbhDt"
@KTNKenya,2019-04-12 03:58:45,"Press Review: Sudan's army topples dictator Bashir in coup
#KTNMorningExpress https://t.co/JnDwQ4Cnjm"
@KTNKenya,2019-04-12 03:47:22,"Press Review: 'My Sh2 billion not fake, give it back' 
#KTNMorningExpress https://t.co/hZumS97RRH"
@KTNKenya,2019-04-12 03:43:02,The body of slain medical student who was hacked to death by a man claiming to be her lover was today handed over t… https://t.co/mGjUF4ONOC
@KTNKenya,2019-04-12 03:41:54,The speaker of the national assembly Justin muturi has often times been called to intervene. The latest standoff in… https://t.co/JQ37BVsf0M
@KTNKenya,2019-04-12 03:17:57,Sudan's president Omar al Bashir has been deposed from power by the armed forces and arrested following months of n… https://t.co/fkmT1FUUuX
@KTNKenya,2019-04-12 03:13:46,"What does the deposition of Sudan's Al Bashir and Algeria's Bouteflika mean for Africa?
#KTNMorningExpress… https://t.co/uC5rJ5oDw2"
@KTNKenya,2019-04-12 03:10:28,Welcome to #KTNMorningExpress for the latest news updates with @TrixIngado and @michaelggitonga https://t.co/jXC0bXQym7
@KTNKenya,2019-04-12 02:59:07,"RT @radiomaisha: Good Morning My people,The weekend is finally here!! Umeaamka vyema? Karibu kwa show babkubwa #MaishaConcertFriday ukiwa n…"
@KTNKenya,2019-04-11 18:31:21,"A man believed to be behind the murder of a 5 year old boy 
in Ndutumi village in Kiharu Muranga county will spend… https://t.co/fXdw968Hrj"
@KTNKenya,2019-04-11 18:22:54,"Hassan Hajj Ali gives an account of the situation in Sudan 
#KTNPrime https://t.co/SAbwDj9BQO"
@KTNKenya,2019-04-11 18:20:53,Court frees 30 passengers after Magistrate told them “You're lucky I'm now in a good mood. I urge you to always kee… https://t.co/oMtpy1ISiD
@KTNKenya,2019-04-11 18:20:32,The ethics and anti corruption commission wants officers in all commissions in the national government   to declare… https://t.co/HyPrEW76TQ
@KTNKenya,2019-04-11 18:15:16,The body of slain medical student who was hacked to death by a man claiming to be her lover was today handed over t… https://t.co/qEYs84II8m
@KTNKenya,2019-04-11 18:05:23,Sudan's president Omar al Bashir has been deposed from power by the armed forces and arrested following months of n… https://t.co/OzqSlWZc5A
@KTNKenya,2019-04-11 18:03:37,"A very good evening and welcome to #KTNPrime  for a comprehensive coverage of the day's news.
Join @lindahoguttu  n… https://t.co/kW8DpqMCcH"
@KTNKenya,2019-04-11 17:57:00,"LUCY WANJA:  She went missing, I think it was on a Wednesday, That’s when my aunt called and told me that they had… https://t.co/773U2UHxr7"
@KTNKenya,2019-04-11 17:55:49,"LUCY WANJA:  Sometime in December 2017, it was on a Thursday, a lady came to her house, to her grandmother’s place… https://t.co/CL115HuqpW"
@KTNKenya,2019-04-11 17:55:00,The war against sexual and gender based violence requires a multi-sectoral approach. Players range from family to c… https://t.co/6Elu42c2Oi
@KTNKenya,2019-04-11 17:53:38,"Wairimu Munyinyi-Wahome: SGBV is prevalent across the county. You will however find that in terms of numbers, and t… https://t.co/qLjrdt8M8e"
@KTNKenya,2019-04-11 17:52:38,"Wairimu Munyinyi-Wahome: So far, COVAW has litigated on 11 matters in Nairobi, Kitui, Nyeri, Laikipia and Kiambu Co… https://t.co/MXhrUYmr5E"
@KTNKenya,2019-04-11 17:51:06,Wairimu Munyinyi-Wahome : Sexual violence is really about power. It’s about someone using their power wrongly to as… https://t.co/j5kKz7IRp7
@KTNKenya,2019-04-11 17:47:59,"The main perpetrators of physical violence against women were found to be husbands; whereas, the main perpetrators… https://t.co/GU1eITy8Sy"
@KTNKenya,2019-04-11 17:37:00,"""They removed my clothes. 4 men raped me.

I stayed on the same for 3 weeks, I couldn't even stand. ""… https://t.co/zCTtemyihh"
@KTNKenya,2019-04-11 17:35:00,"Wairimu Munyinyi-Wahome, Executive Director, COVAW .

#TheChamwadaReport with @AlexChamwada  

#AccessToJustice https://t.co/vdzCNniv76"
@KTNKenya,2019-04-11 17:31:00,"You can also vote for Aoko her code is 42. 

#TalantaMtaani https://t.co/DteToj38qR"
@KTNKenya,2019-04-11 17:30:00,"Horrifying tales of victims of Sexual and Gender-Based Violence, a vice that is still rampant in many communities i… https://t.co/n2L5ImEpW3"
@KTNKenya,2019-04-11 17:27:46,"Rubia : Truthfully speaking Matiba was very stubborn.
It's no wonder he refused a Jaramogi candidature even when he… https://t.co/2cfVQDFbQd"
@KTNKenya,2019-04-11 17:24:00,"You can vote for Ojijo, his code is 44. To vote dial *483*001# code 44. 

#TalantaMtaani https://t.co/Ma8rJ8E1v6"
@KTNKenya,2019-04-11 17:23:20,"When Oginga and Matiba split they kept the names FORD.
 Oginga remained with FORD KENYA and  Kenneth Matiba FORD AS… https://t.co/VbLtSc7IyH"
@KTNKenya,2019-04-11 17:20:45,"Gitobu : The Jaramogi Oginga Odinga faction had a vision for Kenya 
#UntoldStory https://t.co/3lFWCkk3qj"
@KTNKenya,2019-04-11 17:17:36,"Charles Rubia : I was a fundraiser for FORD 

#UntoldStory https://t.co/fY0IVOQ898"
@KTNKenya,2019-04-11 17:13:10,In August 1992 FORD has split into two factions  owing to differences between Jaramogi Oginga Odinga and Kenneth Ma… https://t.co/USKuSepOOd
@KTNKenya,2019-04-11 17:13:00,"Enjoy the show even as you vote for your favorite stars. 

#TalantaMtaani https://t.co/h82oFT2ZLo"
@KTNKenya,2019-04-11 17:09:23,"The 1990/1990 second liberation struggle

#UntoldStory 
@DuncanKhaemba https://t.co/AP86EYdZSo"
@KTNKenya,2019-04-11 17:03:42,Good evening and welcome to #UntoldStory. Join @DuncanKhaemba  now here @KTNNewsKE https://t.co/MD8Tcrl37A
@KTNKenya,2019-04-11 17:02:00,A very good evening to you and welcome to another episode of #TalantaMtaani https://t.co/N0wZxstdVC
@KTNKenya,2019-04-11 16:32:44,Waziri wa ulinzi Sudan ametangaza katika televisheni kwamba rais Omar Al bashir ameondolewa madarakani na anazuiliw… https://t.co/mJ2a8Ef9Ur
@KTNKenya,2019-04-11 16:24:57,Danson Mungatana akiwa pamoja na watu wengine sita  anashitumiwa kuilaghai serikali ya kaunti ya Kilifi kima cha sh… https://t.co/mBJjpJ0qVK
@KTNKenya,2019-04-11 16:20:33,RT @KTNKenya: Kijana mmoja alipigwa risasi katika hali ya kutatanisha akiwa kwenye korokoro ya kituo cha polisi cha Dandora ambapo alikuwa…
@KTNKenya,2019-04-11 16:20:24,Kijana mmoja alipigwa risasi katika hali ya kutatanisha akiwa kwenye korokoro ya kituo cha polisi cha Dandora ambap… https://t.co/hEwN94NGz7
@KTNKenya,2019-04-11 16:17:45,Hatimaye mwili wa marehemu Ivy Wangeci umesafirishwa hadi katika hifadhi ya maiti ya chuo kikuu cha Kenyatta kaunti… https://t.co/cyw1Z0tlqY
@KTNKenya,2019-04-11 16:14:44,Hujambo mpenzi  mtazamaji na karibu kwenye habari za #KTNLeo Jiunge naye @marykilobi  sasa hapa @KTNNewsKE https://t.co/v4gtUmctng
@KTNKenya,2019-04-11 16:09:35,She went missing from her house in Nairobi’s Tena estate and was found unconscious in Mombasa https://t.co/qEYuRUqWeE
@KTNKenya,2019-04-11 15:33:33,"Tonight on #TheChamwadaReport with @AlexChamwada 

#AccessToJustice from 8.30 PM on @KTNNewsKE https://t.co/KPQIdrHkUB"
@KTNKenya,2019-04-11 15:22:57,Aliyekuwa mbunge wa  Garsen  Danson Mungatana amekamatwa na maafisa wa tume ya kupambana na ufisadi EACC.… https://t.co/nIjeeFp9O7
@KTNKenya,2019-04-11 15:21:29,Hatimaye mwili wa marehemu Ivy Wangeci umesafirishwa hadi katika hifadhi ya maiti ya chuo kikuu cha kenyatta kaunti… https://t.co/fVmhXbEKLV
@KTNKenya,2019-04-11 15:18:01,Kwa mara nyingine serikali kupitia wizara ya kilimo imeeleza kuwa kaunti 13 ndizo zilizoathiriwa zaidi na kiangazi.… https://t.co/mZ4l6t4TBL
@KTNKenya,2019-04-11 15:16:50,"Waziri wa ulinzi nchini Sudan ametangaza kwamba rais Omar 
Al Bashir ameondolewa madarakani na anazuiliwa mahali 
s… https://t.co/C9GV9wxQGt"
@KTNKenya,2019-04-11 15:12:47,Hujambo mpenzi mtazamaji na karibu kwenye habari za #JukwaaLaKtn. Jiunge naye @marykilobi  sasa hapa @KTNNewsKE https://t.co/8yN0gscPfH
